,date,open,high,low,close,adjClose,volume
422,2021-02-07,373.72,388.47,370.38,387.71,367.4,288507800
423,2021-02-14,389.27,392.9,387.5,392.64,372.07,226577300
424,2021-02-21,393.96,394.17,387.74,390.03,369.6,246732881
425,2021-02-28,387.06,392.23,378.23,380.36,360.43,546504412
426,2021-03-07,385.59,390.92,371.88,383.63,363.53,640356987
427,2021-03-14,384.66,395.65,381.42,394.06,373.41,497580895
428,2021-03-21,394.33,398.12,387.15,389.48,370.28,474247709
429,2021-03-28,390.03,396.41,383.9,395.98,376.46,492591626
430,2021-04-04,394.4,400.67,392.81,400.61,380.86,396786989
431,2021-04-11,403.46,411.67,403.38,411.49,391.21,328509814
432,2021-04-18,410.85,417.91,410.2,417.26,396.69,317182942
433,2021-04-25,416.26,418.25,410.59,416.74,396.2,398002323
434,2021-05-02,417.44,420.72,416.3,417.3,396.73,318795759
435,2021-05-09,419.43,422.82,411.67,422.12,401.31,371936900
436,2021-05-16,422.5,422.74,404.0,416.58,396.05,522147121
437,2021-05-23,415.39,418.2,405.33,414.94,394.49,386007477
438,2021-05-30,417.34,421.25,417.08,420.04,399.34,267144620
439,2021-06-06,422.57,422.92,416.28,422.6,401.77,217391325
440,2021-06-13,422.59,424.63,420.32,424.31,403.4,243716649
441,2021-06-20,424.43,425.46,414.7,414.92,395.76,383879110
442,2021-06-27,416.8,427.09,415.93,426.61,406.91,283207570
443,2021-07-04,427.17,434.1,425.89,433.72,413.69,265096742
444,2021-07-11,433.78,435.84,427.52,435.52,415.41,306093751
445,2021-07-18,435.43,437.92,430.92,431.34,411.42,300932412
446,2021-07-25,426.19,440.3,421.97,439.94,419.62,423964776
447,2021-08-01,439.31,441.8,435.99,438.51,418.26,279975281
448,2021-08-08,440.34,442.94,436.1,442.49,422.06,249469120
449,2021-08-15,442.46,445.94,441.31,445.92,425.33,207008958
450,2021-08-22,444.53,447.11,436.12,443.36,422.89,420777686
451,2021-08-29,445.16,450.65,443.44,450.25,429.46,269312176
452,2021-09-05,450.97,454.05,450.71,453.08,432.16,246444244
453,2021-09-12,452.71,452.81,445.31,445.44,424.87,255772048
454,2021-09-19,448.64,448.92,441.02,441.4,422.37,436939783
455,2021-09-26,434.88,444.89,428.86,443.91,424.77,499812626
456,2021-10-03,442.81,444.05,427.23,434.24,415.51,543882733
457,2021-10-10,433.0,441.68,426.36,437.86,418.98,479279669
458,2021-10-17,437.16,446.26,431.54,445.87,426.64,345885535
459,2021-10-24,443.97,454.67,443.27,453.12,433.58,258932193
460,2021-10-31,454.28,459.56,452.39,459.25,439.45,295327991
461,2021-11-07,460.3,470.65,458.2,468.53,448.33,269089584
462,2021-11-14,469.7,470.23,462.04,467.27,447.12,259299247
463,2021-11-21,468.64,470.94,466.23,468.89,448.67,251637509
464,2021-11-28,470.89,473.54,457.77,458.97,439.18,320496987
465,2021-12-05,464.07,466.56,448.92,453.42,433.87,632283700
466,2021-12-12,456.13,470.9,453.56,470.74,450.44,405133432
467,2021-12-19,470.19,472.87,458.06,459.87,441.59,554093264
468,2021-12-26,454.48,472.19,451.14,470.6,451.89,292271090
469,2022-01-02,472.06,479.0,472.01,474.96,456.08,279152691
470,2022-01-09,476.3,479.98,464.65,466.09,447.56,420356373
471,2022-01-16,462.7,473.2,456.6,464.72,446.25,448334613
472,2022-01-23,459.74,459.96,437.95,437.98,420.57,543880917
473,2022-01-30,432.03,444.04,420.76,441.95,424.38,921220851
474,2022-02-06,441.24,458.12,439.81,448.7,430.86,629246667
475,2022-02-13,449.51,457.88,438.94,440.46,422.95,551393177
476,2022-02-20,439.92,448.06,431.82,434.23,416.97,531431411
477,2022-02-27,431.89,437.84,410.64,437.75,420.35,592717281
478,2022-03-06,432.03,441.11,427.11,432.17,414.99,620712433
479,2022-03-13,431.55,432.3,415.12,420.07,403.37,609269144
480,2022-03-20,420.89,444.86,415.79,444.52,428.17,555925566
481,2022-03-27,444.34,452.98,440.68,452.69,436.04,384264524
482,2022-04-03,452.06,462.07,449.14,452.92,436.27,445527032
483,2022-04-10,453.13,457.83,443.47,447.57,431.11,398083426
484,2022-04-17,444.11,445.75,436.65,437.79,421.69,346074073
485,2022-04-24,436.81,450.01,425.44,426.04,410.37,426937089
486,2022-05-01,423.67,429.64,411.21,412.0,396.85,596614260
487,2022-05-08,412.07,429.66,405.02,411.34,396.21,727288543
488,2022-05-15,405.1,406.41,385.15,401.72,386.95,659709521
489,2022-05-22,399.98,408.57,380.54,389.63,375.3,509269614
490,2022-05-29,392.83,415.38,386.96,415.26,399.99,426273680
491,2022-06-05,413.55,417.44,406.93,410.54,395.44,334006746
492,2022-06-12,414.78,416.61,389.75,389.8,375.47,400315000
493,2022-06-19,379.85,383.9,362.17,365.86,353.93,645270735
494,2022-06-26,371.89,390.09,370.18,390.08,377.36,344213792
495,2022-07-03,391.05,393.16,372.56,381.24,368.81,405723470
496,2022-07-10,375.88,390.64,372.9,388.67,376.0,288787963
497,2022-07-17,385.85,386.87,371.04,385.13,372.57,373576013
498,2022-07-24,388.38,400.18,380.66,395.09,382.21,350654658
499,2022-07-31,395.75,413.03,389.95,411.99,398.55,349890306
500,2022-08-07,409.15,415.68,406.82,413.47,399.99,303725047
501,2022-08-14,415.25,427.21,410.22,427.1,413.17,288807723
502,2022-08-21,424.77,431.73,421.22,422.14,408.37,293940847
503,2022-08-28,417.05,419.96,405.25,405.31,392.09,330007993
504,2022-09-04,402.2,405.84,390.04,392.24,379.45,405425202
505,2022-09-11,393.13,407.51,388.42,406.6,393.34,305130250
506,2022-09-18,408.78,411.73,382.11,385.56,374.52,467945806
507,2022-09-25,382.26,389.31,363.29,367.95,357.41,469119574
508,2022-10-02,366.41,372.3,357.04,357.18,346.95,578341119
509,2022-10-09,361.08,379.46,359.21,362.79,352.4,471548043
510,2022-10-16,363.96,370.26,348.11,357.63,347.39,516508931
511,2022-10-23,364.01,375.45,357.28,374.29,363.57,489399531
512,2022-10-30,375.89,389.52,373.11,389.02,377.88,450644403
513,2022-11-06,386.44,390.39,368.79,376.35,365.57,499634615
514,2022-11-13,377.71,399.35,373.61,398.51,387.1,466719294
515,2022-11-20,396.66,402.31,390.14,396.03,384.69,401025300
516,2022-11-27,394.64,402.93,392.66,402.33,390.81,210479287
517,2022-12-04,399.09,410.0,393.3,406.91,395.26,426639419
518,2022-12-11,403.95,404.93,391.64,393.28,382.02,363375577
519,2022-12-18,394.11,410.49,381.04,383.27,374.0,544863618
520,2022-12-25,383.47,387.41,374.77,382.91,373.65,392450972
521,2023-01-01,382.79,384.35,376.42,382.43,373.19,273542825
522,2023-01-08,384.37,389.25,377.83,388.08,378.7,341944934
523,2023-01-15,390.37,399.1,386.27,398.5,388.87,362278932
524,2023-01-22,398.48,400.23,387.26,395.88,386.31,341074919
525,2023-01-29,396.72,408.16,393.56,405.68,395.87,369137636
526,2023-02-05,402.8,418.31,400.28,412.35,402.38,458864318
527,2023-02-12,409.79,416.49,405.01,408.04,398.18,376978185
528,2023-02-19,408.72,415.05,404.05,407.26,397.41,380677446
529,2023-02-26,403.06,404.16,393.64,396.38,386.8,370835037
530,2023-03-05,399.87,404.45,392.33,404.19,394.42,452114885
531,2023-03-12,405.05,407.45,384.32,385.91,376.58,557084196
532,2023-03-19,381.81,396.47,380.65,389.99,382.01,764852549
533,2023-03-26,390.8,402.49,389.4,395.75,387.66,523450718
534,2023-04-02,398.12,409.7,393.69,409.39,401.02,396282681
535,2023-04-09,408.85,411.92,405.68,409.19,400.82,262936222
536,2023-04-16,406.61,415.09,405.97,412.46,404.03,373375687
537,2023-04-23,412.37,415.72,410.17,412.2,403.77,334521552
538,2023-04-30,411.99,415.94,403.78,415.93,407.42,424947407
539,2023-05-07,415.47,417.62,403.74,412.63,404.19,440446291
540,2023-05-14,412.97,414.54,408.87,411.59,403.17,336048489
541,2023-05-21,412.22,420.72,410.23,418.62,410.06,400252417
542,2023-05-28,418.64,420.77,409.88,420.02,411.43,421134206
543,2023-06-04,422.03,428.74,416.22,427.92,419.17,363318989
544,2023-06-11,428.28,431.99,425.82,429.9,421.11,367407185
545,2023-06-18,430.92,443.9,430.17,439.46,432.07,497237456
546,2023-06-25,437.45,438.37,432.47,433.21,425.93,315854437
547,2023-07-02,432.62,444.3,431.19,443.28,435.83,394119623
548,2023-07-09,442.92,444.08,437.06,438.55,431.18,258004312
549,2023-07-16,438.18,451.36,437.59,449.28,441.73,361072892
550,2023-07-23,449.13,456.43,449.08,452.18,444.58,341183629
551,2023-07-30,453.37,459.44,451.55,456.92,449.24,352473740
552,2023-08-06,457.41,458.16,446.27,446.81,439.3,376024642
553,2023-08-13,448.71,451.7,443.35,445.65,438.16,370204826
554,2023-08-20,444.7,448.11,433.01,436.5,429.16,398245456
555,2023-08-27,437.55,445.22,435.0,439.97,432.57,393065324
556,2023-09-03,442.24,453.67,439.97,451.19,443.61,338759925
557,2023-09-10,450.73,451.06,442.75,445.52,438.03,258348585
558,2023-09-17,448.24,451.08,442.92,443.37,437.45,383224513
559,2023-09-24,443.05,444.97,429.99,430.42,424.68,409754989
560,2023-10-01,429.17,432.27,422.29,427.48,421.78,479118444
561,2023-10-08,426.62,431.13,420.18,429.54,423.81,458428260
562,2023-10-15,427.58,437.34,427.01,431.5,425.74,397788798
563,2023-10-22,433.82,438.14,421.08,421.19,415.57,489560582
564,2023-10-29,419.61,424.82,409.21,410.68,405.2,487347039
565,2023-11-05,413.56,436.29,412.22,434.69,428.89,459402699
566,2023-11-12,435.47,440.93,433.4,440.61,434.73,366566312
567,2023-11-19,439.23,451.42,438.42,450.79,444.78,376600337
568,2023-11-26,450.53,456.38,450.52,455.3,449.23,208484245
569,2023-12-03,454.65,459.65,453.34,459.1,452.97,344703111
570,2023-12-10,455.6,460.75,454.31,460.2,454.06,361538950
571,2023-12-17,459.69,473.73,459.47,469.33,464.95,487187586
572,2023-12-24,470.98,475.9,467.82,473.65,469.23,382886024
573,2023-12-31,474.07,477.55,473.3,475.31,470.87,322828576
574,2024-01-07,472.16,473.67,466.43,467.92,463.55,397560713
575,2024-01-14,468.43,478.6,468.3,476.68,472.23,344088322
576,2024-01-21,475.26,482.72,469.87,482.43,477.92,356549531
577,2024-01-28,484.01,489.12,482.78,487.41,482.86,356721879
578,2024-02-04,487.73,496.05,482.86,494.35,489.73,437072129
579,2024-02-11,493.7,501.65,490.23,501.2,496.52,318555246
580,2024-02-18,501.17,503.5,490.72,499.51,494.84,375205255
581,2024-02-25,497.72,510.13,493.56,507.85,503.11,269064893
582,2024-03-03,508.3,513.29,504.75,512.85,508.06,316517544
583,2024-03-10,512.03,518.22,504.91,511.72,506.94,336221958
584,2024-03-17,510.48,517.38,508.12,509.83,506.64,408593856
585,2024-03-24,514.0,524.11,511.12,521.21,517.95,358570185
586,2024-03-31,519.8,524.61,518.4,523.07,519.79,293270552
587,2024-04-07,523.83,524.38,512.76,518.43,515.18,367268231
588,2024-04-14,519.15,520.75,509.08,510.85,507.65,361839107
589,2024-04-21,515.13,515.3,493.86,495.16,492.06,418256459
590,2024-04-28,497.83,509.88,495.43,508.26,505.08,321951286
591,2024-05-05,510.09,512.55,499.55,511.29,508.09,339448797
592,2024-05-12,513.75,522.64,513.3,520.84,517.58,237750117
593,2024-05-19,522.56,531.52,519.74,529.45,526.13,263189627
594,2024-05-26,529.57,533.07,524.72,529.44,526.12,218093483
595,2024-06-02,530.27,530.51,518.36,527.37,524.07,218714235
596,2024-06-09,529.02,536.89,522.6,534.01,530.67,203111857
597,2024-06-16,533.18,544.12,532.05,542.78,539.38,220214865
598,2024-06-23,542.08,550.12,541.61,544.51,542.85,232127907
599,2024-06-30,544.33,550.28,542.44,544.22,542.56,233538718
600,2024-07-07,545.63,555.05,542.52,554.64,552.94,155010921
601,2024-07-14,555.44,563.67,554.19,559.99,558.28,208264450
602,2024-07-21,562.03,565.16,547.91,548.99,547.31,255958100
603,2024-07-28,553.0,556.74,537.45,544.44,542.78,267223720
604,2024-08-04,546.02,554.87,528.6,532.9,531.27,311250688
605,2024-08-11,511.64,534.51,510.27,532.99,531.36,410688252
606,2024-08-18,534.21,555.02,530.95,554.31,552.62,242599669
607,2024-08-25,554.73,563.18,553.86,562.13,560.41,221129600
608,2024-09-01,563.18,564.2,555.04,563.68,561.96,210963843
609,2024-09-08,560.47,560.81,539.44,540.36,538.71,220583157
610,2024-09-15,544.65,563.03,539.96,562.01,560.29,243292266
611,2024-09-22,561.74,572.88,559.9,568.25,568.25,297840669
612,2024-09-29,569.34,574.71,567.6,571.47,571.47,219788154
613,2024-10-06,570.42,574.38,565.27,572.98,572.98,258273734
614,2024-10-13,571.3,580.33,566.63,579.58,579.58,211681744
615,2024-10-20,581.22,586.12,578.54,584.59,584.59,192956802
616,2024-10-27,583.85,584.85,574.42,579.04,579.04,202185545
617,2024-11-03,582.58,583.32,568.44,571.04,571.04,220360276
618,2024-11-10,571.18,599.64,567.89,598.19,598.19,239555434
619,2024-11-17,599.81,600.17,583.86,585.75,585.75,232685213
